src_agency,external_agency,src_agency_id,external_agency_id
Hillsborough CA PD,Pleasanton CA PD,1195,2078
Hillsborough CA PD,Redwood City CA PD,1195,2149
Hillsborough CA PD,Riverside County CA District Attorney,1195,2182
Hillsborough CA PD,Rocklin CA PD,1195,2207
Hillsborough CA PD,Sacramento CA DA,1195,2237
Hillsborough CA PD,Salinas CA PD,1195,2247
Hillsborough CA PD,San Bruno CA PD,1195,2253
Hillsborough CA PD,San Jose CA PD,1195,2258
Hillsborough CA PD,San Leandro CA PD,1195,2260
Hillsborough CA PD,San Mateo CA PD,1195,2266
Hillsborough CA PD,San Mateo County CA SO,1195,2267
Hillsborough CA PD,San Pablo CA PD,1195,2268
Hillsborough CA PD,Santa Clara CA PD,1195,2278
Hillsborough CA PD,Seal Beach CA PD,1195,2301
Hillsborough CA PD,Solano County CA SO,1195,2352
Hillsborough CA PD,Suisun City CA PD,1195,2439
Hillsborough CA PD,Union City CA PD,1195,2553
Hillsborough CA PD,US Postal Inspection Service,1195,2595
Hillsborough CA PD,Vacaville CA PD,1195,2599
Hillsborough CA PD,Vallejo CA PD,1195,2602
Hillsborough CA PD,Walnut Creek CA PD,1195,2642
Hillsborough CA PD,Yolo County CA SO,1195,2812
Hillsborough CA PD,Yuba County Sheriffs Office,1195,2816
Lake County CA SO,ACRATT -CA,1405,5
Lake County CA SO,Alameda County CA SO,1405,24
Lake County CA SO,Amador County CA Sheriff's Office,1405,3318
Lake County CA SO,Anaheim CA PD,1405,56
Lake County CA SO,Anderson CA PD,1405,58
Lake County CA SO,Arcadia CA PD,1405,77
Lake County CA SO,Azusa CA PD,1405,124
Lake County CA SO,Bakersfield CA PD,1405,129
Lake County CA SO,Bell Gardens CA PD,1405,185
Lake County CA SO,Beverly Hills CA PD,1405,221
Lake County CA SO,Brawley CA PD,1405,269
Lake County CA SO,Brisbane CA PD,1405,289
Lake County CA SO,Burbank Airport CA PD,1405,333
Lake County CA SO,Burbank CA PD,1405,3319
Lake County CA SO,Butte County SO,1405,4137
Lake County CA SO,Cal Fire,1405,369
Lake County CA SO,Cal State Fullerton (CA),1405,4295
Lake County CA SO,California Department of Corrections,1405,5077
Lake County CA SO,California Highway Patrol,1405,3409
Lake County CA SO,California State Parks - Inland Empire,1405,3320
Lake County CA SO,Calistoga CA PD,1405,379
Lake County CA SO,Campbell CA PD,1405,392
Lake County CA SO,Capitola CA PD,1405,403
Lake County CA SO,Carlsbad CA PD,1405,4138
Lake County CA SO,Carmel CA PD,1405,404
Lake County CA SO,Cathedral City CA PD,1405,425
Lake County CA SO,Chino PD (CA),1405,484
Lake County CA SO,Chula Vista CA PD,1405,4139
Lake County CA SO,Citrus Heights CA PD,1405,493
Lake County CA SO,City of Riverside CA PD,1405,502
Lake County CA SO,Clearlake CA PD,1405,522
Lake County CA SO,Cloverdale CA PD,1405,4140
Lake County CA SO,Clovis CA PD,1405,544
Lake County CA SO,Colma CA PD,1405,570
Lake County CA SO,Colton CA PD,1405,575
Lake County CA SO,Contra Costa County CA SO,1405,593
Lake County CA SO,Corona CA PD,1405,608
Lake County CA SO,Costa Mesa CA PD,1405,611
Lake County CA SO,Covina CA PD,1405,616
Lake County CA SO,Culver City CA PD,1405,3321
Lake County CA SO,Danville CA PD,1405,667
Lake County CA SO,Delano CA PD,1405,695
Lake County CA SO,Desert Hot Springs CA PD,1405,711
Lake County CA SO,Dixon CA PD,1405,496
Lake County CA SO,Dublin CA PD (ACSO),1405,3971
Lake County CA SO,El Cajon CA PD,1405,3317
Lake County CA SO,El Cerrito CA PD,1405,783
Lake County CA SO,Elk Grove CA PD,1405,795
Lake County CA SO,Emeryville CA PD,1405,5018
Lake County CA SO,Fairfield CA PD,1405,836
Lake County CA SO,Folsom CA PD,1405,900
Lake County CA SO,Fort Bragg CA PD,1405,916
Lake County CA SO,Foster City CA PD,1405,927
Lake County CA SO,Fowler CA PD,1405,3412
Lake County CA SO,Fullerton CA PD,1405,956
Lake County CA SO,Galt CA PD,1405,974
Lake County CA SO,Gilroy CA PD,1405,1007
Lake County CA SO,Glendora (CA) PD,1405,1018
Lake County CA SO,Grover Beach CA PD,1405,1092
Lake County CA SO,Hanford CA PD,1405,1122
Lake County CA SO,Hayward CA PD,1405,1155
Lake County CA SO,Healdsburg CA PD,1405,1160
Lake County CA SO,Hemet CA PD,1405,1165
Lake County CA SO,Hercules CA PD,1405,1177
Lake County CA SO,Hillsborough CA PD,1405,1195
Lake County CA SO,Hollister CA PD,1405,4142
Lake County CA SO,Indio CA PD,1405,1267
Lake County CA SO,Irvine CA PD,1405,1274
Lake County CA SO,Kern County CA SO,1405,1357
Lake County CA SO,Kings County CA DAs Office,1405,1367
Lake County CA SO,La Habra CA PD,1405,1389
Lake County CA SO,La Mesa CA PD,1405,4977
Lake County CA SO,La Verne CA PD,1405,1391
Lake County CA SO,Laguna Beach CA PD,1405,1400
Lake County CA SO,Lake County DA CA,1405,1406
Lake County CA SO,Lakeport CA PD,1405,1427
Lake County CA SO,Lincoln CA PD,1405,1481
Lake County CA SO,Livermore CA PD,1405,1494
Lake County CA SO,Lompoc CA PD,1405,1506
Lake County CA SO,Los Alamitos PD CA,1405,1514
Lake County CA SO,Los Angeles CA PD,1405,3324
Lake County CA SO,Los Gatos Monte Sereno PD - CA,1405,1517
Lake County CA SO,Manteca CA PD,1405,1571
Lake County CA SO,Mendocino County SO-CA,1405,1638
Lake County CA SO,Merced County CA SO,1405,1646
Lake County CA SO,Milpitas CA PD,1405,1687
Lake County CA SO,Montclair CA PD,1405,1721
Lake County CA SO,Monterey Park CA PD,1405,1723
Lake County CA SO,Morgan Hill CA PD,1405,1750
Lake County CA SO,Murrieta CA PD,1405,1778
Lake County CA SO,Napa CA PD,1405,1786
Lake County CA SO,Napa County CA SO,1405,1787
Lake County CA SO,National City CA PD,1405,5019
Lake County CA SO,NCRIC,1405,1800
Lake County CA SO,Nevada City CA PD,1405,1808
Lake County CA SO,Newark CA PD,1405,1826
Lake County CA SO,Newport Beach PD CA,1405,1831
Lake County CA SO,Novato CA PD,1405,1884
Lake County CA SO,Oakley CA PD,1405,1897
Lake County CA SO,OC Sheriff CA,1405,1901
Lake County CA SO,Oceanside CA PD,1405,1904
Lake County CA SO,Ontario CA PD,1405,1947
Lake County CA SO,Orange County (CA) DA Office,1405,3410
Lake County CA SO,Orange PD CA,1405,1955
Lake County CA SO,Oroville CA PD,1405,3612
Lake County CA SO,Oxnard CA PD,1405,1979
Lake County CA SO,Pacific Grove CA PD,1405,1981
Lake County CA SO,Palm Springs CA PD,1405,1990
Lake County CA SO,Palo Alto CA PD,1405,1991
Lake County CA SO,Pasadena CA PD,1405,2009
Lake County CA SO,Placentia CA PD,1405,2068
Lake County CA SO,Placer County CA SO,1405,2069
Lake County CA SO,Pleasanton CA PD,1405,2078
Lake County CA SO,Pomona CA PD,1405,2088
Lake County CA SO,Porterville CA PD,1405,2106
Lake County CA SO,Redwood City CA PD,1405,2149
Lake County CA SO,Reedley CA PD,1405,2150
Lake County CA SO,Rio Hondo College PD CA,1405,5020
Lake County CA SO,Rio Vista CA PD,1405,2176
Lake County CA SO,Riverside County CA District Attorney,1405,2182
Lake County CA SO,Riverside County CA SD,1405,2183
Lake County CA SO,Rocklin CA PD,1405,2207
Lake County CA SO,Roseville CA PD,1405,2223
Lake County CA SO,Salinas CA PD,1405,2247
Lake County CA SO,San Bernardino County CA SO,1405,2252
Lake County CA SO,San Bruno CA PD,1405,2253
Lake County CA SO,San Diego CA PD,1405,4144
Lake County CA SO,San Francisco CA PD,1405,4978
Lake County CA SO,San Joaquin County CA SO,1405,2257
Lake County CA SO,San Luis Obispo CA PD,1405,2262
Lake County CA SO,San Luis Obispo County (CA) Sheriff,1405,2263
Lake County CA SO,San Mateo CA PD,1405,2266
Lake County CA SO,San Mateo County CA SO,1405,2267
Lake County CA SO,Santa Barbara County CA SO,1405,2274
Lake County CA SO,Santa Clara CA PD,1405,2278
Lake County CA SO,Santa Rosa CA PD,1405,2282
Lake County CA SO,Seal Beach CA PD,1405,2301
Lake County CA SO,Seaside CA PD,1405,2302
Lake County CA SO,Sequoias Community College District CA PD,1405,2315
Lake County CA SO,Simi Valley CA PD,1405,2339
Lake County CA SO,Solano County CA SO,1405,2352
Lake County CA SO,Solano County DA CA,1405,2353
Lake County CA SO,Sonoma County CA SO,1405,2357
Lake County CA SO,South Pasadena CA PD,1405,2372
Lake County CA SO,St. Helena CA PD,1405,2405
Lake County CA SO,Stockton CA PD,1405,2425
Lake County CA SO,Suisun City CA PD,1405,2439
Lake County CA SO,Tehachapi CA PD,1405,2470
Lake County CA SO,Tracy CA PD,1405,2519
Lake County CA SO,Truckee CA PD,1405,2530
Lake County CA SO,Tustin CA PD,1405,2543
Lake County CA SO,Ukiah CA PD,1405,2550
Lake County CA SO,Ukiah Fire CA FD,1405,2551
Lake County CA SO,Union City CA PD,1405,2553
Lake County CA SO,Upland CA PD,1405,2590
Lake County CA SO,Vacaville CA PD,1405,2599
Lake County CA SO,Vallejo CA PD,1405,2602
Lake County CA SO,Ventura CA PD,1405,2611
Lake County CA SO,Vernon CA PD,1405,2614
Lake County CA SO,Watsonville CA PD,1405,3326
Lake County CA SO,West Covina CA PD,1405,2699
Lake County CA SO,West Sacramento CA PD,1405,2714
Lake County CA SO,West Valley Mission College Dist Campus (CA),1405,3327
Lake County CA SO,Westminster CA PD,1405,2725
Lake County CA SO,Willits CA PD,1405,2762
Lake County CA SO,Woodlake CA PD,1405,2797
Lake County CA SO,Woodland CA PD,1405,2798
Lake County CA SO,Yolo County CA SO,1405,2812
Lake County CA SO,Yuba County Sheriffs Office,1405,2816
Lincoln CA PD,ACRATT -CA,1481,5
Lincoln CA PD,Alameda CA PD,1481,23
Lincoln CA PD,Alameda County CA SO,1481,24
Lincoln CA PD,Albany CA PD,1481,25
Lincoln CA PD,Alhambra CA PD,1481,39
Lincoln CA PD,Amador County CA Sheriff's Office,1481,3318
Lincoln CA PD,Anaheim CA PD,1481,56
Lincoln CA PD,Anderson CA PD,1481,58
Lincoln CA PD,Antioch CA PD,1481,67
Lincoln CA PD,Arcadia CA PD,1481,77
Lincoln CA PD,Arvin CA PD,1481,87
Lincoln CA PD,Atherton CA PD,1481,96
Lincoln CA PD,Auburn CA PD,1481,104
Lincoln CA PD,Azusa CA PD,1481,124
Lincoln CA PD,Bakersfield CA PD,1481,129
Lincoln CA PD,Baldwin Park CA PD,1481,132
Lincoln CA PD,Barstow CA PD,1481,151
Lincoln CA PD,Beaumont CA PD,1481,173
Lincoln CA PD,Bell Gardens CA PD,1481,185
Lincoln CA PD,Benicia CA PD,1481,203
Lincoln CA PD,Berkeley CA PD,1481,4131
Lincoln CA PD,Berkley CA PD,1481,4294
Lincoln CA PD,Beverly Hills CA PD,1481,221
Lincoln CA PD,Brawley CA PD,1481,269
Lincoln CA PD,Brea CA PD,1481,274
Lincoln CA PD,Brisbane CA PD,1481,289
Lincoln CA PD,Buena Park CA PD,1481,325
Lincoln CA PD,Burbank Airport CA PD,1481,333
Lincoln CA PD,Burbank CA PD,1481,3319
Lincoln CA PD,Burlingame CA PD,1481,338
Lincoln CA PD,Butte County SO,1481,4137
Lincoln CA PD,CA - Napa Valley College Campus,1481,356
Lincoln CA PD,CA - Wasco PD,1481,3411
Lincoln CA PD,Cal Fire,1481,369
Lincoln CA PD,Cal State Fullerton (CA),1481,4295
Lincoln CA PD,Cal State San Bernadino CA PD,1481,3414
Lincoln CA PD,California City PD CA,1481,377
Lincoln CA PD,California Department of Insurance Fraud,1481,378
Lincoln CA PD,California Highway Patrol,1481,3409
Lincoln CA PD,California State Parks - Inland Empire,1481,3320
Lincoln CA PD,California State University Long Beach Campus PD,1481,3415
Lincoln CA PD,Calistoga CA PD,1481,379
Lincoln CA PD,Campbell CA PD,1481,392
Lincoln CA PD,Capitola CA PD,1481,403
Lincoln CA PD,Carlsbad CA PD,1481,4138
Lincoln CA PD,Carmel CA PD,1481,404
Lincoln CA PD,Cathedral City CA PD,1481,425
Lincoln CA PD,Chaffey College PD (CA),1481,441
Lincoln CA PD,Chino PD (CA),1481,484
Lincoln CA PD,Chula Vista CA PD,1481,4139
Lincoln CA PD,Citrus Heights CA PD,1481,493
Lincoln CA PD,City of Newman CA PD,1481,499
Lincoln CA PD,City of Riverside CA PD,1481,502
Lincoln CA PD,Claremont CA PD,1481,505
Lincoln CA PD,Clearlake CA PD,1481,522
Lincoln CA PD,Cloverdale CA PD,1481,4140
Lincoln CA PD,Clovis CA PD,1481,544
Lincoln CA PD,Colma CA PD,1481,570
Lincoln CA PD,Colton CA PD,1481,575
Lincoln CA PD,Concord CA PD,1481,587
Lincoln CA PD,Contra Costa County CA SO,1481,593
Lincoln CA PD,Corcoran CA PD,1481,4296
Lincoln CA PD,Corona CA PD,1481,608
Lincoln CA PD,Coronado CA PD,1481,4141
Lincoln CA PD,Costa Mesa CA PD,1481,611
Lincoln CA PD,Cotati CA PD,1481,4297
Lincoln CA PD,Covina CA PD,1481,616
Lincoln CA PD,CSU Long Beach PD (CA),1481,644
Lincoln CA PD,Culver City CA PD,1481,3321
Lincoln CA PD,Cypress CA PD,1481,656
Lincoln CA PD,Daly City CA PD,1481,665
Lincoln CA PD,Danville CA PD,1481,667
Lincoln CA PD,Delano CA PD,1481,695
Lincoln CA PD,Demo,1481,3322
Lincoln CA PD,Desert Hot Springs CA PD,1481,711
Lincoln CA PD,Dixon CA PD,1481,496
Lincoln CA PD,Downey PD CA,1481,737
Lincoln CA PD,Dublin CA PD (ACSO),1481,3971
Lincoln CA PD,East Bay Parks CA PD,1481,757
Lincoln CA PD,East Palo Alto CA PD,1481,762
Lincoln CA PD,El Cajon CA PD,1481,3317
Lincoln CA PD,El Centro CA PD,1481,782
Lincoln CA PD,El Cerrito CA PD,1481,783
Lincoln CA PD,El Dorado County CA SO,1481,4146
Lincoln CA PD,El Monte CA PD,1481,785
Lincoln CA PD,El Segundo CA PD,1481,789
Lincoln CA PD,Elk Grove CA PD,1481,795
Lincoln CA PD,Emeryville CA PD,1481,5018
Lincoln CA PD,Escalon CA PD,1481,815
Lincoln CA PD,Escondido CA PD,1481,817
Lincoln CA PD,Fairfield CA PD,1481,836
Lincoln CA PD,Farmersville CA PD,1481,851
Lincoln CA PD,Folsom CA PD,1481,900
Lincoln CA PD,Fontana CA PD,1481,904
Lincoln CA PD,Foothill-DeAnza CA PD,1481,905
Lincoln CA PD,Fort Bragg CA PD,1481,916
Lincoln CA PD,Foster City CA PD,1481,927
Lincoln CA PD,Fowler CA PD,1481,3412
Lincoln CA PD,Fremont CA PD,1481,949
Lincoln CA PD,Fresno CA PD,1481,951
Lincoln CA PD,Fullerton CA PD,1481,956
Lincoln CA PD,Galt CA PD,1481,974
Lincoln CA PD,Garden Grove CA PD,1481,977
Lincoln CA PD,Gilroy CA PD,1481,1007
Lincoln CA PD,Glendale CA PD,1481,1014
Lincoln CA PD,Glendora (CA) PD,1481,1018
Lincoln CA PD,Grass Valley CA PD,1481,1055
Lincoln CA PD,Grover Beach CA PD,1481,1092
Lincoln CA PD,Hanford CA PD,1481,1122
Lincoln CA PD,Hawthorne CA PD,1481,4298
Lincoln CA PD,Hayward CA PD,1481,1155
Lincoln CA PD,Healdsburg CA PD,1481,1160
Lincoln CA PD,Hemet CA PD,1481,1165
Lincoln CA PD,Hercules CA PD,1481,1177
Lincoln CA PD,Hermosa Beach PD CA,1481,1179
Lincoln CA PD,Hillsborough CA PD,1481,1195
Lincoln CA PD,Hollister CA PD,1481,4142
Lincoln CA PD,Humboldt County CA SO,1481,1239
Lincoln CA PD,Huntington Beach CA PD,1481,1242
Lincoln CA PD,Imperial City CA PD,1481,1250
Lincoln CA PD,Imperial County CA SO,1481,1251
Lincoln CA PD,Indio CA PD,1481,1267
Lincoln CA PD,Irvine CA PD,1481,1274
Lincoln CA PD,Irwindale CA PD,1481,1277
Lincoln CA PD,Kensington CA PD,1481,1354
Lincoln CA PD,Kern County CA SO,1481,1357
Lincoln CA PD,Kings County CA DAs Office,1481,1367
Lincoln CA PD,La Habra CA PD,1481,1389
Lincoln CA PD,La Verne CA PD,1481,1391
Lincoln CA PD,Laguna Beach CA PD,1481,1400
Lincoln CA PD,Lake County CA SO,1481,1405
Lincoln CA PD,Lake County DA CA,1481,1406
Lincoln CA PD,Lakeport CA PD,1481,1427
Lincoln CA PD,LASD CA - San Dimas Station,1481,1445
Lincoln CA PD,LASD CA Crescenta Valley Station,1481,1444
Lincoln CA PD,Lathrop CA PD,1481,1446
Lincoln CA PD,Lindsay Public Safety Department CA,1481,1488
Lincoln CA PD,Livermore CA PD,1481,1494
Lincoln CA PD,Livingston CA PD,1481,1495
Lincoln CA PD,Lodi CA PD,1481,1501
Lincoln CA PD,Lompoc CA PD,1481,1506
Lincoln CA PD,Los Alamitos PD CA,1481,1514
Lincoln CA PD,Los Altos CA PD,1481,4358
Lincoln CA PD,Los Angeles CA PD,1481,3324
Lincoln CA PD,Los Angeles County CA SD,1481,4213
Lincoln CA PD,Los Angeles Port Police CA,1481,1516
Lincoln CA PD,Los Gatos Monte Sereno PD - CA,1481,1517
Lincoln CA PD,Madera County SO CA,1481,1543
Lincoln CA PD,Manteca CA PD,1481,1571
Lincoln CA PD,Marin County CA SO,1481,1583
Lincoln CA PD,Marina CA PD,1481,4359
Lincoln CA PD,Marysville CA PD,1481,4299
Lincoln CA PD,McFarland CA PD,1481,1613
Lincoln CA PD,Mendocino County SO-CA,1481,1638
Lincoln CA PD,Mendota CA PD,1481,1639
Lincoln CA PD,Menifee CA PD,1481,1640
Lincoln CA PD,Menlo Park CA PD,1481,1641
Lincoln CA PD,Merced County CA SO,1481,1646
Lincoln CA PD,Milpitas CA PD,1481,1687
Lincoln CA PD,Monrovia CA PD,1481,1720
Lincoln CA PD,Montclair CA PD,1481,1721
Lincoln CA PD,Monterey County CA SO,1481,1722
Lincoln CA PD,Monterey Park CA PD,1481,1723
Lincoln CA PD,Moraga CA PD,1481,1743
Lincoln CA PD,Morgan Hill CA PD,1481,1750
Lincoln CA PD,Mountain View CA PD,1481,1767
Lincoln CA PD,Murrieta CA PD,1481,1778
Lincoln CA PD,Napa CA PD,1481,1786
Lincoln CA PD,Napa County (CA) Probation Department,1481,3416
Lincoln CA PD,Napa County CA SO,1481,1787
Lincoln CA PD,National City CA PD,1481,5019
Lincoln CA PD,NCRIC,1481,1800
Lincoln CA PD,Nevada City CA PD,1481,1808
Lincoln CA PD,Nevada County CA SO,1481,1809
Lincoln CA PD,Newark CA PD,1481,1826
Lincoln CA PD,Newport Beach PD CA,1481,1831
Lincoln CA PD,Novato CA PD,1481,1884
Lincoln CA PD,Oakland CA PD,1481,1895
Lincoln CA PD,Oakley CA PD,1481,1897
Lincoln CA PD,OC Sheriff CA,1481,1901
Lincoln CA PD,Oceanside CA PD,1481,1904
Lincoln CA PD,Ontario CA PD,1481,1947
Lincoln CA PD,Orange County (CA) DA Office,1481,3410
Lincoln CA PD,Orange Cove CA PD,1481,4143
Lincoln CA PD,Orange PD CA,1481,1955
Lincoln CA PD,Oroville CA PD,1481,3612
Lincoln CA PD,Oxnard CA PD,1481,1979
Lincoln CA PD,Pacific Grove CA PD,1481,1981
Lincoln CA PD,Palm Springs CA PD,1481,1990
Lincoln CA PD,Palo Alto CA PD,1481,1991
Lincoln CA PD,Pasadena CA PD,1481,2009
Lincoln CA PD,Petaluma CA PD,1481,2042
Lincoln CA PD,Piedmont CA PD,1481,2052
Lincoln CA PD,Pinole CA PD,1481,2064
Lincoln CA PD,Placentia CA PD,1481,2068
Lincoln CA PD,Placer County CA SO,1481,2069
Lincoln CA PD,Pleasant Hill CA PD,1481,4300
Lincoln CA PD,Pleasanton CA PD,1481,2078
Lincoln CA PD,Pomona CA PD,1481,2088
Lincoln CA PD,Port Hueneme CA PD,1481,2095
Lincoln CA PD,Port of Los Angeles CA PD,1481,3613
Lincoln CA PD,Porterville CA PD,1481,2106
Lincoln CA PD,RCATF CA PD,1481,2145
Lincoln CA PD,Redlands CA PD,1481,2148
Lincoln CA PD,Redwood City CA PD,1481,2149
Lincoln CA PD,Reedley CA PD,1481,2150
Lincoln CA PD,Rialto PD CA,1481,2156
Lincoln CA PD,Richmond CA PD,1481,2164
Lincoln CA PD,Ridgecrest CA PD,1481,2173
Lincoln CA PD,Rio Hondo College PD CA,1481,5020
Lincoln CA PD,Rio Vista CA PD,1481,2176
Lincoln CA PD,Ripon CA PD,1481,3614
Lincoln CA PD,Riverside County CA District Attorney,1481,2182
Lincoln CA PD,Riverside County CA SD,1481,2183
Lincoln CA PD,Rocklin CA PD,1481,2207
Lincoln CA PD,Rohnert Park Department of Public Safety (CA),1481,2215
Lincoln CA PD,Roseville CA PD,1481,2223
Lincoln CA PD,Sacramento CA DA,1481,2237
Lincoln CA PD,Sacramento CA PD,1481,2236
Lincoln CA PD,Sacramento County CA SO,1481,3610
Lincoln CA PD,Salinas CA PD,1481,2247
Lincoln CA PD,San Bernardino CA PD,1481,2251
Lincoln CA PD,San Bernardino County CA SO,1481,2252
Lincoln CA PD,San Bruno CA PD,1481,2253
Lincoln CA PD,San Diego CA PD,1481,4144
Lincoln CA PD,San Diego County CA SD,1481,2254
Lincoln CA PD,San Fernando CA PD,1481,5021
Lincoln CA PD,San Francisco District Attorney CA,1481,3625
Lincoln CA PD,San Gabriel CA PD,1481,2255
Lincoln CA PD,San Joaquin CA DA,1481,2256
Lincoln CA PD,San Joaquin County CA SO,1481,2257
Lincoln CA PD,San Jose CA PD,1481,2258
Lincoln CA PD,San Leandro CA PD,1481,2260
Lincoln CA PD,San Luis Obispo CA PD,1481,2262
Lincoln CA PD,San Luis Obispo County (CA) Sheriff,1481,2263
Lincoln CA PD,San Marino CA PD,1481,2265
Lincoln CA PD,San Mateo CA PD,1481,2266
Lincoln CA PD,San Mateo County CA SO,1481,2267
Lincoln CA PD,San Pablo CA PD,1481,2268
Lincoln CA PD,San Rafael CA PD,1481,2269
Lincoln CA PD,San Ramon CA PD,1481,2270
Lincoln CA PD,Sand City CA PD,1481,4301
Lincoln CA PD,Santa Barbara County CA SO,1481,2274
Lincoln CA PD,Santa Barbara PD CA,1481,2275
Lincoln CA PD,Santa Clara CA PD,1481,2278
Lincoln CA PD,Santa Clara County CA SO,1481,2276
Lincoln CA PD,Santa Clara DA CA,1481,2277
Lincoln CA PD,Santa Maria CA PD,1481,2280
Lincoln CA PD,Santa Monica CA PD,1481,2281
Lincoln CA PD,Santa Rosa CA PD,1481,2282
Lincoln CA PD,Sausalito CA PD,1481,2290
Lincoln CA PD,Seal Beach CA PD,1481,2301
Lincoln CA PD,Seaside CA PD,1481,2302
Lincoln CA PD,Sequoias Community College District CA PD,1481,2315
Lincoln CA PD,Shafter PD CA,1481,2321
Lincoln CA PD,Sierra Madre CA PD,1481,2336
Lincoln CA PD,Simi Valley CA PD,1481,2339
Lincoln CA PD,Solano County CA SO,1481,2352
Lincoln CA PD,Solano County DA CA,1481,2353
Lincoln CA PD,Solano County Special Investigations Bureau,1481,2354
Lincoln CA PD,Sonoma County CA SO,1481,2357
Lincoln CA PD,South Pasadena CA PD,1481,2372
Lincoln CA PD,South San Francisco CA PD,1481,2374
Lincoln CA PD,St. Helena CA PD,1481,2405
Lincoln CA PD,Stallion Springs CA PD,1481,3413
Lincoln CA PD,Stockton CA PD,1481,2425
Lincoln CA PD,Suisun City CA PD,1481,2439
Lincoln CA PD,Tehachapi CA PD,1481,2470
Lincoln CA PD,Test Demo 1234,1481,3611
Lincoln CA PD,Torrance CA PD,1481,2511
Lincoln CA PD,Town of Woodside CA (SMCSO),1481,2518
Lincoln CA PD,Tracy CA PD,1481,2519
Lincoln CA PD,Truckee CA PD,1481,2530
Lincoln CA PD,Tustin CA PD,1481,2543
Lincoln CA PD,UC Irvine Campus PD CA,1481,4266
Lincoln CA PD,UC Riverside PD (CA),1481,2549
Lincoln CA PD,Ukiah CA PD,1481,2550
Lincoln CA PD,Ukiah Fire CA FD,1481,2551
Lincoln CA PD,Union City CA PD,1481,2553
Lincoln CA PD,Upland CA PD,1481,2590
Lincoln CA PD,US Postal Inspection Service,1481,2595
Lincoln CA PD,Vacaville CA PD,1481,2599
Lincoln CA PD,Vallejo CA PD,1481,2602
Lincoln CA PD,Ventura CA PD,1481,2611
Lincoln CA PD,Ventura County CA SO,1481,2612
Lincoln CA PD,Vernon CA PD,1481,2614
Lincoln CA PD,Visalia CA PD,1481,2632
Lincoln CA PD,Walnut Creek CA PD,1481,2642
Lincoln CA PD,Watsonville CA PD,1481,3326
Lincoln CA PD,West Covina CA PD,1481,2699
Lincoln CA PD,West Sacramento CA PD,1481,2714
Lincoln CA PD,West Valley Mission College Dist Campus (CA),1481,3327
Lincoln CA PD,Western States Information Network (CA),1481,4302
Lincoln CA PD,Westminster CA PD,1481,2725
Lincoln CA PD,Westmorland CA PD,1481,4303
Lincoln CA PD,Whittier CA PD,1481,2746
Lincoln CA PD,Willits CA PD,1481,2762
Lincoln CA PD,Windsor CA PD,1481,4145
Lincoln CA PD,Winters CA PD,1481,2787
Lincoln CA PD,Woodlake CA PD,1481,2797
Lincoln CA PD,Woodland CA PD,1481,2798
Lincoln CA PD,Yolo County CA SO,1481,2812
Lincoln CA PD,Yreka CA PD,1481,2815
Lincoln CA PD,Yuba County Sheriffs Office,1481,2816
Menifee CA PD,ACRATT -CA,1640,5
Menifee CA PD,Alameda CA PD,1640,23
Menifee CA PD,Alameda County CA SO,1640,24
