id,agency,updated,accessed,url,hash,whats_detected,whats_not_detected,acceptable_use_policy,prohibited_uses,access_policy,hotlist_policy
4263,Wytheville VA PD,NA,NA,https://transparency.flocksafety.com/wytheville-va-pd,9da0ebbd5e39b74956eaec38d8f741fe,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Wytheville VA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4290,Rossville GA PD,NA,NA,https://transparency.flocksafety.com/rossville-ga-pd,7bc00571240944b4b46b1ab69b68b738,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Rossville GA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4315,St. Joseph MO PD,NA,NA,https://transparency.flocksafety.com/st-joseph-mo-pd,169ebf6a4cbcebe4b436042e1a2f6bb5,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by St. Joseph MO PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4332,Cedar Lake IN PD,NA,NA,https://transparency.flocksafety.com/cedar-lake-in-pd,3997c7540d119a9a4ab01430457a55d0,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Cedar Lake IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1055,Grass Valley CA PD,NA,NA,https://transparency.flocksafety.com/grass-valley-ca-pd,3fe9c197a96610e578489d86c6d45969,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by the Grass Valley California Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2269,San Rafael CA PD,NA,NA,https://transparency.flocksafety.com/san-rafael-ca-pd,9e5ca329c74edcca8cc28160062fa2b6,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by the San Rafael Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2065,Pittsboro IN PD,NA,NA,https://transparency.flocksafety.com/pittsboro-in-pd,6fcb9f89200dbcf8db2713b189af27af,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Pittsboro IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1990,Palm Springs CA PD,NA,NA,https://transparency.flocksafety.com/palm-springs-ca-pd,88d2c3f3bed09b1946eddbfef68c5d39,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Palm Springs CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2334,Shrewsbury MO PD,NA,NA,https://transparency.flocksafety.com/shrewsbury-mo-pd,de879dbf2a3a662d04fe5e4158ccfa76,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Shrewsbury MO PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
102,Aubrey TX PD,NA,NA,https://transparency.flocksafety.com/aubrey-tx-pd,84b55d69c6c07862d1f11d0666ec68ea,"License Plates, Image of the rear of vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Aubrey TX PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,"Hotlist hits are required to be officer verified prior to action.
*Hotlist refers to alerts related to stolen vehicles, warrants, active protective orders or Amber Alerts."
3612,Oroville CA PD,NA,NA,https://transparency.flocksafety.com/oroville-ca-pd,fb2517aae1bb9507516946d5305a9677,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by the Oroville California Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4358,Los Altos CA PD,NA,NA,https://transparency.flocksafety.com/los-altos-ca-pd,20d9461c29cf572837073b295e78e374,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Los Altos Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4628,Lone Peak UT PD,NA,NA,https://transparency.flocksafety.com/lone-peak-ut-pd,9c2c25e1d063d5fae3949fae87344b99,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Lone Peak PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely. In accordance with Lone Peak Police Policy 461 data captured by license plate reader technology is not subject to public disclosure.,Hotlist hits are required to be human verified prior to action.
4652,Maple Grove MN PD,NA,NA,https://transparency.flocksafety.com/maple-grove-mn-pd,c15c80f8d129dffc03cb638711e896be,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Maple Grove MN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4654,Margaret AL PD,NA,NA,https://transparency.flocksafety.com/margaret-al-pd,79a3599c398daea8d21ff2558b161aff,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Margaret AL PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4673,Michigan City IN PD,NA,NA,https://transparency.flocksafety.com/michigan-city-in-pd,28eccca6686a69c04e62bf1212b6c023,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by the Michigan City Police Department and is never sold to 3rd parties.,"Immigration enforcement, speed enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human-verified through various law enforcement information-sharing channels such as National Crime Information Center and Indiana Data And Communications System.
4689,Montgomery TWP NJ PD,NA,NA,https://transparency.flocksafety.com/montgomery-twp-nj-pd,6d0c763ebd66fd12bc8ab47c0e0bac1f,License Plates - Front and Rear of Vehicles,"Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Montgomery TWP NJ PD and is never sold to 3rd parties. Data can be shared with other authorized law enforcement entities.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and system searches are stored indefinitely and are authorized by law enforcement personnel.,Hotlist hits are required to be human verified prior to action.
